Title,Date,Link,Content
商品-近期获利回吐后，亚市黄金小幅反弹,2017年9月13日,https://cn.investing.com/news/commodities-news/article-501041," 市场关注到近期朝鲜地缘紧张正是买入时机，印度节日即将到来，周三亚市黄金反弹。
纽交所12月交割的黄金期货升0.33%报$1,337.04美元。中国和印度争夺世界黄金顶..."
美元走强，市场关注印度需求，黄金亚市下跌,2017年9月28日,https://cn.investing.com/news/commodities-news/article-501832,"亚市黄金下跌，美元走强，使以美元计价的商品对于如中国和印度等重要买家更加昂贵。
纽交所12月交割的黄金期货跌0.27%报$1,248.30美元。市场关注印度节日季的实力..."
期金亚市早盘上涨 交易商连续5周看涨黄金,2018年1月23日,https://cn.investing.com/news/commodities-news/article-507760," 周二，黄金期价亚市早盘上涨。特朗普周一签署了国会通过的为期3周的临时拨款法案，美国政府关门闹剧暂时中止。
截至美国东部时间周一23:24（北京时间周二12:24），纽..."
美元不够给力增加黄金人气 金价亚盘上涨,2018年1月16日,https://cn.investing.com/news/commodities-news/article-507408,"  周二，亚市黄金上涨。市场没有受到迹象显示日本央行和欧洲央行收紧货币政策的影响，并利用美元走弱时机购买以美元计价的大宗商品。
纽约商品期货交易所Comex 2月黄金期..."
黄金自四月低点绝地反弹 本周金价看多者居多,2017年12月18日,https://cn.investing.com/news/商品-期货新闻/article-506044," 现货黄金上周探底回升，由1236.60美元/盎司点位回涨，目前，亚市早盘于1255美元/盎司附近交投。
上周，金价先是受市场预期美联储将释放鹰派消息影响，一度跌创逾四..."
进击的多头！黄金站上1320美元 期金连涨八日,2018年1月3日,https://cn.investing.com/news/商品-期货新闻/article-506707, 现货黄金今日亚盘开于1317.85美元/盎司，随后多头连续上攻，一度突破1320美元位置。周二金价继续大幅收高1.18%，COMEX 2月黄金期货亦收涨6.80美元，涨...
商品 - 市场等待印度需求信息，黄金亚市走低,2017年9月14日,https://cn.investing.com/news/commodities-news/article-501107,"印度节日即将到来，市场寻求需求信息，排灯节等节日通常现购买热潮，周四亚市金价走低 。
隔夜，纽交所12月交割的黄金期货略降0.14%报每盎司$1,326.10美元。
..."
市场关注美国债务交易，亚市黄金小幅下跌,2017年9月7日,https://cn.investing.com/news/commodities-news/article-500742," 尽管投资者注意到特朗普继续在与民主党合作，明显的债务交易使得美国债务将在12月15日达到上限成为焦点，周四亚市黄金价格小幅下跌。
纽交所12月交割的黄金期货略降0.0..."
黄金亚盘上涨 投资者聚焦美国非农就业指数,2018年1月5日,https://cn.investing.com/news/commodities-news/article-506863," 周五，黄金亚盘上涨。市场预期今日公布的美国非农就业指数将为新增190,000个岗位，该指数对贵金属走势非常重要。
纽约商品期货交易所Comex 2月黄金期货涨0.12..."
市场等待特朗普决定，美元走强，黄金亚市下跌,2017年10月25日,https://cn.investing.com/news/commodities-news/article-503188," 市场等待特朗普对美联储新任主席人选的决定，美元走强，市场承压，周三亚市黄金下跌。
纽交所12月交割的黄金期货跌0.22%报$1,275.50美元。美元指数升至报93...."
美元下跌引发中国和印度实物需求，黄金走高,2017年8月8日,https://cn.investing.com/news/commodities-news/article-499122," 周二美元的疲弱引发中国和印度市场买盘兴趣，同时市场关注稍后中国贸易数据，黄金亚市上扬。
纽交所12月交割的黄金期货升0.11%报$1,266.03美元。
预计中国7..."
期货 - 避险蜂拥，黄金飙升至2014年3月以来最高,2016年7月6日,https://cn.investing.com/news/commodities-news/article-193030," 周三黄金升至2014年3月以来最高，因对于英国退欧后果的担忧继续左右市场，投资者纷纷避险。
纽交所大宗商品交易部8月交割的黄金升至逾两年高点1,377.50美元。
..."
期货 - 美联储利率决议、耶伦讲话在即，黄金大涨$10,2015年12月16日,https://cn.investing.com/news/commodities-news/article-179249," 周三市场等待稍后美联储政策会议结果，黄金飙升。
美国早盘，纽交所Comex交易部2月交割的黄金期货升$11.80，升幅1.1%，报$1,073.30。
昨日金价跌$..."
美联储看法改变，美元走弱支持，黄金亚市走高,2017年6月22日,https://cn.investing.com/news/commodities-news/article-496834," 周四美元走弱，同时对于美联储今年第三次加息的预期改变，黄金得到支持，亚市走高。
纽交所8月交割的黄金期货升0.67%报$1,254.18美元。
周三尽管数据显示美国..."
亚盘黄金价格小幅下跌 重点关注美联储动向,2017年12月12日,https://cn.investing.com/news/commodities-news/article-505756,"周二亚盘黄金价格小幅下跌，美联储周三利率决议将指引金价走向。
纽约商品期货交易所COMEX2月黄金期货跌0.06%，报1,246.10美元/盎司。
隔夜方面，尽管美元疲弱，但由于数据显示，在美联储..."
黄金亚盘上涨 后市动向需关注非农就业数据,2018年2月2日,https://cn.investing.com/news/commodities-news/article-508292," 周五，黄金亚盘上涨。市场等待非农就业数据出炉，以寻求美联储今年加息步伐的进一步线索。
纽约商品期货交易所Comex 2月黄金期货涨0.32%，报1,352.20美元/..."
期货 - 全球刺激希望，黄金、白银近2年高点,2016年7月5日,https://cn.investing.com/news/commodities-news/article-192935," 周二欧市，黄金白银走高，近2年高点，因市场预期各国央行将采取宽松措施以应对英国退欧后的影响。
英国公投结果为退欧后，加速了央行采取宽松货币政策的必要性。
英国央行表..."
因获利回吐 黄金亚盘下跌 市场关注美元走势,2018年1月8日,https://cn.investing.com/news/commodities-news/article-506956, 周一，受获利回吐影响，黄金亚盘下跌。同时，投资者密切关注美元走势。在上周令人失望的就业数据出炉后，美联储2018年的加息步伐可能比预期更加温和，而与加息密切相关的美元可...
内忧外患致美元承压下挫 黄金多头狂欢节来临？,2018年3月7日,https://cn.investing.com/news/商品-期货新闻/article-510100," 现货黄金今日亚盘开于昨日收盘的高位，目前维持在1336美元附近徘徊，周二，黄金价格飙升，大涨15美元创出了两周新高，幅度超过1%。
伴随着黄金大涨的是美元的承压下行。..."
黄金承压持续下跌 后市有望受避险情绪支撑,2018年2月8日,https://cn.investing.com/news/商品-期货新闻/article-508591, 现货黄金近日连续下跌，今日亚盘早盘，金价在昨日收盘点位开盘后继续下探，最低至1312.84美元/盎司位置，创出近一月低点。隔夜期金，COMEX 4月黄金期货收跌1.1%...
现货黄金一周累计上涨超1.5% 后市仍看多,2017年12月26日,https://cn.investing.com/news/商品-期货新闻/article-506429," 现货黄金今日持续强势，近日已连续突破多个重要阻力位,上周至今已经上涨达1.58%。当前市场关注其突破之有效性。
分析师认为，技术上，若金价本周能够成功上破上周高点12..."
期货 - 焦点转向美国就业报告，黄金近28个月高点,2016年7月7日,https://cn.investing.com/news/commodities-news/article-193093," 周四欧市，黄金近28个月高点，因市场关注美国就业数据以了解美联储下次动作更多线索。
美国将在12:15GMT，即8:15AM ET发布初请失业金人数周报。
市场也关..."
获多重利好提振 黄金连续拉涨至四周高位,2017年12月27日,https://cn.investing.com/news/商品-期货新闻/article-506460," 现货黄金周三亚市早盘开盘位于四周高位附近徘徊。受多重利好消息叠加影响，黄金持续强势，有效站上1280美元关键点位。
周二美元走软、美国三大股指齐齐下跌，给金价上涨创造..."
避险盘支撑现货黄金 机构看好金价再试1300,2017年11月22日,https://cn.investing.com/news/商品-期货新闻/article-504727, 现货黄金周三亚市早盘交投于1280美元附近震荡，周二金价美市盘中波幅加大，金价下挫录得日内低点1276.42美元/盎司后强势反弹，录得日内高点1284.56美元/盎司后...
风险规避，亚市黄金上扬，中国PMI发布，铜价大跌,2017年5月2日,https://cn.investing.com/news/commodities-news/article-212421," 周二因朝鲜半岛风险担忧，黄金走高，同时中国制造业数据不及预期，铜期货大跌。
大宗商品交易部黄金期货升0.22%报$1,258.20美元，铜期货跌1.28%报$2.62..."
期货 - 美国耐用品订单数据在即，黄金白银走高,2014年3月26日,https://cn.investing.com/news/commodities-news/article-135854,"Investing.com – 周三投资者关注稍后美国耐用品订单数据以进一步了解其经济强度以及未来货币政策动向，金银价微升。

纽交所6月交割的黄金期货在$1,309.90和$1,..."
市场对通胀观点保持观望，黄金亚市上扬,2017年11月16日,https://cn.investing.com/news/commodities-news/article-504435," 近期通胀辩论带动市场情绪，周四亚市金价走高。.
纽交所12月交割的黄金期货升0.08%报$1,278.74美元。
昨日美元从盘中低点回落，金价下跌，有迹象显示第四季..."
期货 - 美国初请报告发布，黄金跌回5年半低点,2015年11月19日,https://cn.investing.com/news/commodities-news/article-177216," 周四美国发布乐观初请数据，给美联储下月加息预期带来更多支持，黄金收窄涨幅，重新接近5年半低点。
美国早盘，纽交所12月交割的黄金期货触及盘中高点每金衡盎司$1,078..."
期货 - 巴黎恐袭提振避险需求，黄金升逾$10,2015年11月16日,https://cn.investing.com/news/commodities-news/article-176905," 周五晚上巴黎系列自杀式爆炸和扫射事件导致130多人死亡，周一黄金大涨。
恐怖袭击促使法国对叙利亚的伊斯兰国（ISIS）发动空袭，此前伊斯兰国称对于恐袭负责。
周一稍..."
主要市场休市，交投清淡，黄金亚市小幅走高,2017年10月5日,https://cn.investing.com/news/commodities-news/article-502172,"香港、中国和韩国市场休市，周四亚市金价小幅走高。
纽交所12月交割的黄金期货升0.05%报$1,277.44美元。
有报告显示鸽派人士将出任下届美联储主席，美元承压，..."
税改好消息频出叠加FED加息明朗 黄金后市承压,2017年12月1日,https://cn.investing.com/news/商品-期货新闻/article-505242,"现货黄金周四亚市录得日内高点1285.36美元/盎司后转跌，金价震荡下行,美市金价波动加大，盘中又现跳水行情，金价急挫，录得日内低点1270.43美元/盎司后小幅反弹，终..."
